16304	Did not pass any selected query																																												
16308	Did not pass any selected query																																												
1631	Did not pass any selected query																																												
16310	Did not pass any selected query																																												
16312	Did not pass any selected query																																												
16314	Did not pass any selected query																																												
16318	Did not pass any selected query																																												
16319	Did not pass any selected query																																												
16322	Did not pass any selected query																																												
16324	Did not pass any selected query																																												
16325	Did not pass any selected query																																												
16326	Did not pass any selected query																																												
1633	Did not pass any selected query																																												
16330	Did not pass any selected query																																												
16331	Did not pass any selected query																																												
16336	Did not pass any selected query																																												
16338	Did not pass any selected query																																												
16339	Did not pass any selected query																																												
1634	Did not pass any selected query																																												
16341	Did not pass any selected query																																												
16342	Did not pass any selected query																																												
16343	Carnitine_85at5	CCMSLIB00016463115	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.909287	25621000	0	0.734906	11	0.000244141	332.206	1	temp/spectra_filtered.mgf16343	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	332.207	332.207	1						4	Positive	PRIVATE-USER	332.207	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016463115
16347	Did not pass any selected query																																												
16349	Did not pass any selected query																																												
1635	Did not pass any selected query																																												
16353	Did not pass any selected query																																												
1636	Did not pass any selected query																																												
16364	Did not pass any selected query																																												
16365	Did not pass any selected query																																												
16367	Did not pass any selected query																																												
16369	Did not pass any selected query																																												
1637	Did not pass any selected query																																												
16371	Did not pass any selected query																																												
16373	Did not pass any selected query																																												
16375	Carnitine_85at5	CCMSLIB00016474795	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.940997	10622400	0	2.74719	11	0.00119019	433.236	1	temp/spectra_filtered.mgf16375	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	433.237	433.237	1						4	Positive	PRIVATE-USER	433.237	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016474795
16379	Did not pass any selected query	CCMSLIB00016455657	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.714169	23170000	0	1.98936	9	0.000549316	276.126	1	temp/spectra_filtered.mgf16379	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	276.127	276.127	1						4	Positive	PRIVATE-USER	276.127	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016455657
16384	Did not pass any selected query																																												
16385	Did not pass any selected query																																												
16387	Did not pass any selected query																																												
16389	Did not pass any selected query																																												
1639	Did not pass any selected query																																												
16390	Carnitine_85at5																																												
16392	Did not pass any selected query																																												
16393	Did not pass any selected query																																												
16397	Did not pass any selected query																																												
16399	Did not pass any selected query																																												
16400	Did not pass any selected query																																												
16402	Did not pass any selected query																																												
16403	Did not pass any selected query																																												
16404	Did not pass any selected query																																												
1641	Did not pass any selected query																																												
16411	Did not pass any selected query																																												
16412	Did not pass any selected query																																												
16416	Did not pass any selected query																																												
16417	Did not pass any selected query																																												
16419	Did not pass any selected query																																												
1642	Did not pass any selected query																																												
16420	Did not pass any selected query																																												
16422	Did not pass any selected query																																												
16424	Did not pass any selected query																																												
16427	Did not pass any selected query	CCMSLIB00016464134	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.739013	31385000	0	8.95653	12	0.00308228	344.134	1	temp/spectra_filtered.mgf16427	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	344.137	344.137	1						4	Positive	PRIVATE-USER	344.137	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016464134
1643	Did not pass any selected query	CCMSLIB00016447088	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.873681	15910000	0	1.60012	5	0.000259399	162.112	1	temp/spectra_filtered.mgf1643	1	LC-ESI	qTof	Crude	Pieter Dorrestein	helenamrusso	M+H	162.112	162.112	1						4	Positive	PRIVATE-USER	162.112	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016447088
16430	Did not pass any selected query																																												
16432	Did not pass any selected query																																												
1644	Did not pass any selected query																																												
16442	Did not pass any selected query																																												
16443	Did not pass any selected query																																												
16444	Did not pass any selected query																																												
16445	Did not pass any selected query																																												
16446	Did not pass any selected query																																												
16447	Did not pass any selected query																																												
16448	Did not pass any selected query																																												
1645	Carnitine_85at5	CCMSLIB00016449177	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.980803	76126000	0	2.16845	7	0.000473022	218.138	1	temp/spectra_filtered.mgf1645	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	218.139	218.139	1						4	Positive	PRIVATE-USER	218.139	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016449177
16451	Did not pass any selected query																																												
16452	Carnitine_85at5	CCMSLIB00016462113	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.995532	2332100	0	4.51931	16	0.00146484	324.129	1	temp/spectra_filtered.mgf16452	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	324.13	324.13	1						4	Positive	PRIVATE-USER	324.13	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016462113
16453	Carnitine_85at5																																												
16457	Did not pass any selected query																																												
1646	Carnitine_85at5	CCMSLIB00016466028	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.926303	4199000	0	0.919272	8	0.000335693	365.173	1	temp/spectra_filtered.mgf1646	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	365.173	365.173	1						4	Positive	PRIVATE-USER	365.173	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016466028
16460	Did not pass any selected query																																												
16462	Did not pass any selected query																																												
16464	Did not pass any selected query																																												
16466	Did not pass any selected query																																												
16469	Did not pass any selected query																																												
1647	Did not pass any selected query																																												
16470	Did not pass any selected query																																												
16471	Did not pass any selected query																																												
16474	Did not pass any selected query																																												
16479	Did not pass any selected query																																												
16483	Did not pass any selected query																																												
16484	Did not pass any selected query																																												
16485	Did not pass any selected query																																												
16486	Did not pass any selected query																																												
16488	Carnitine_85at5	CCMSLIB00016460093	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.896106	950200	0	3.93566	5	0.0012207	310.164	1	temp/spectra_filtered.mgf16488	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	310.165	310.165	1						4	Positive	PRIVATE-USER	310.165	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016460093
1649	Did not pass any selected query																																												
16490	Did not pass any selected query																																												
16492	Did not pass any selected query																																												
16494	Did not pass any selected query																																												
16499	Did not pass any selected query																																												
165	Did not pass any selected query																																												
16502	Did not pass any selected query																																												
16506	Did not pass any selected query																																												
1651	Did not pass any selected query																																												
16510	Did not pass any selected query																																												
16512	Did not pass any selected query																																												
16514	Did not pass any selected query																																												
16516	Did not pass any selected query																																												
16517	Did not pass any selected query																																												
16518	Did not pass any selected query																																												
16519	Did not pass any selected query																																												
16520	Did not pass any selected query																																												
16522	Did not pass any selected query																																												
16524	Did not pass any selected query																																												
16525	Did not pass any selected query																																												
16528	Did not pass any selected query																																												
16529	Did not pass any selected query																																												
1653	Did not pass any selected query																																												
16530	Did not pass any selected query																																												
16531	Did not pass any selected query																																												
16535	Did not pass any selected query																																												
16537	Did not pass any selected query																																												
16538	Did not pass any selected query																																												
16539	Did not pass any selected query																																												
1654	Did not pass any selected query																																												
16540	Did not pass any selected query																																												
16541	Did not pass any selected query																																												
16544	Did not pass any selected query																																												
16546	Carnitine_85at5	CCMSLIB00016462725	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.972044	24317000	0	0.184828	15	6.10E-05	330.227	1	temp/spectra_filtered.mgf16546	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	330.227	330.227	1						4	Positive	PRIVATE-USER	330.227	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016462725
16548	Did not pass any selected query																																												
16549	Did not pass any selected query																																												
1655	Did not pass any selected query																																												
16551	Did not pass any selected query																																												
16553	Did not pass any selected query																																												
16554	Did not pass any selected query																																												
16556	Did not pass any selected query																																												
16559	Did not pass any selected query																																												
1656	Did not pass any selected query																																												
16561	Did not pass any selected query	CCMSLIB00016462207	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.902484	435200	0	0.187126	13	6.10E-05	326.171	1	temp/spectra_filtered.mgf16561	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	326.171	326.171	1						4	Positive	PRIVATE-USER	326.171	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016462207
16562	Did not pass any selected query																																												
16564	Did not pass any selected query																																												
16566	Carnitine_85at5																																												
16569	Did not pass any selected query																																												
1657	Did not pass any selected query																																												
16572	Did not pass any selected query																																												
16578	Did not pass any selected query																																												
1658	Did not pass any selected query																																												
16580	Did not pass any selected query																																												
16581	Did not pass any selected query																																												
16585	Did not pass any selected query																																												
16587	Did not pass any selected query																																												
1659	Did not pass any selected query																																												
16590	Did not pass any selected query																																												
16591	Did not pass any selected query																																												
16594	Did not pass any selected query																																												
16595	Did not pass any selected query																																												
16596	Did not pass any selected query																																												
16598	Did not pass any selected query																																												
16599	Did not pass any selected query																																												
166	Did not pass any selected query																																												
1660	Did not pass any selected query																																												
16600	Did not pass any selected query																																												
16601	Did not pass any selected query																																												
16602	Did not pass any selected query																																												
16604	Did not pass any selected query																																												
16605	Did not pass any selected query																																												
16606	Did not pass any selected query																																												
16607	Did not pass any selected query																																												
1661	Did not pass any selected query																																												
16610	Did not pass any selected query																																												
16611	Did not pass any selected query																																												
16612	Did not pass any selected query																																												
16614	Did not pass any selected query																																												
16616	Did not pass any selected query																																												
16619	Did not pass any selected query																																												
16620	Did not pass any selected query																																												
16622	Did not pass any selected query																																												
16623	Did not pass any selected query																																												
16624	Did not pass any selected query																																												
16625	Did not pass any selected query																																												
16626	Did not pass any selected query																																												
16627	Did not pass any selected query																																												
16628	Did not pass any selected query																																												
1663	Did not pass any selected query																																												
16631	Did not pass any selected query																																												
16633	Did not pass any selected query																																												
16634	Did not pass any selected query																																												
16635	Did not pass any selected query																																												
16637	Did not pass any selected query																																												
16639	Did not pass any selected query																																												
1664	Did not pass any selected query																																												
16640	Did not pass any selected query																																												
16641	Did not pass any selected query																																												
16642	Did not pass any selected query																																												
16644	Did not pass any selected query																																												
16645	Did not pass any selected query																																												
16646	Did not pass any selected query																																												
16648	Did not pass any selected query																																												
16657	Did not pass any selected query																																												
16659	Did not pass any selected query																																												
1666	Did not pass any selected query																																												
16660	Did not pass any selected query																																												
16662	Did not pass any selected query																																												
16663	Did not pass any selected query																																												
16665	Did not pass any selected query																																												
16667	Did not pass any selected query																																												
16668	Did not pass any selected query																																												
1667	Did not pass any selected query																																												
16670	Did not pass any selected query																																												
16671	Did not pass any selected query																																												
16672	Did not pass any selected query																																												
16674	Did not pass any selected query																																												
16675	Did not pass any selected query																																												
16677	Did not pass any selected query																																												
16679	Did not pass any selected query																																												
16681	Did not pass any selected query																																												
16683	Did not pass any selected query																																												
16686	Carnitine_85at5	CCMSLIB00016455230	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.929464	69281000	0	3.44004	7	0.000915527	266.138	1	temp/spectra_filtered.mgf16686	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	266.139	266.139	1						4	Positive	PRIVATE-USER	266.139	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016455230
16688	Did not pass any selected query																																												
16689	Did not pass any selected query																																												
16691	Carnitine_85at5	CCMSLIB00016469107	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.822935	3485700	0	0.938404	8	0.000366211	390.248	1	temp/spectra_filtered.mgf16691	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	390.249	390.249	1						4	Positive	PRIVATE-USER	390.249	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016469107
16695	Did not pass any selected query																																												
16697	Did not pass any selected query																																												
16698	Did not pass any selected query																																												
16699	Did not pass any selected query																																												
167	Did not pass any selected query																																												
1670	Did not pass any selected query																																												
16701	Did not pass any selected query																																												
16702	Did not pass any selected query																																												
16705	Did not pass any selected query																																												
16706	Did not pass any selected query																																												
1671	Did not pass any selected query																																												
16710	Did not pass any selected query																																												
16711	Did not pass any selected query																																												
16715	Did not pass any selected query																																												
16716	Did not pass any selected query																																												
16717	Did not pass any selected query																																												
16718	Did not pass any selected query																																												
16719	Did not pass any selected query																																												
1672	Did not pass any selected query																																												
16720	Did not pass any selected query																																												
16721	Did not pass any selected query																																												
16722	Did not pass any selected query																																												
16723	Did not pass any selected query																																												
16724	Did not pass any selected query																																												
16726	Did not pass any selected query																																												
16728	Did not pass any selected query																																												
1673	Did not pass any selected query																																												
16731	Did not pass any selected query																																												
16735	Did not pass any selected query																																												
16736	Did not pass any selected query																																												
16737	Did not pass any selected query																																												
1674	Did not pass any selected query																																												
16740	Carnitine_85at5	CCMSLIB00016464928	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.966462	100740000	0	3.63964	13	0.00128174	352.16	1	temp/spectra_filtered.mgf16740	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	352.161	352.161	1						4	Positive	PRIVATE-USER	352.161	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016464928
16744	Carnitine_85at5	CCMSLIB00016462623	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.724588	890400	0	6.11881	8	0.00201416	329.173	1	temp/spectra_filtered.mgf16744	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	329.175	329.175	1						4	Positive	PRIVATE-USER	329.175	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016462623
16745	Did not pass any selected query																																												
16747	Did not pass any selected query																																												
1675	Did not pass any selected query																																												
16753	Did not pass any selected query																																												
16755	Did not pass any selected query																																												
16756	Did not pass any selected query																																												
1676	Did not pass any selected query																																												
16761	Did not pass any selected query																																												
16762	Did not pass any selected query																																												
16763	Did not pass any selected query																																												
16764	Did not pass any selected query																																												
16766	Did not pass any selected query																																												
16768	Did not pass any selected query																																												
16769	Did not pass any selected query																																												
1677	Did not pass any selected query																																												
16770	Did not pass any selected query																																												
16774	Did not pass any selected query																																												
16779	Did not pass any selected query																																												
1678	Did not pass any selected query																																												
16780	Did not pass any selected query																																												
16781	Did not pass any selected query																																												
16782	Did not pass any selected query																																												
16783	Did not pass any selected query																																												
16784	Did not pass any selected query																																												
16785	Did not pass any selected query																																												
16788	Did not pass any selected query																																												
16789	Did not pass any selected query																																												
1679	Did not pass any selected query																																												
16791	Did not pass any selected query																																												
16793	Did not pass any selected query																																												
16794	Did not pass any selected query																																												
16796	Did not pass any selected query																																												
16797	Did not pass any selected query																																												
168	Did not pass any selected query																																												
1680	Did not pass any selected query																																												
16800	Did not pass any selected query																																												
16801	Did not pass any selected query																																												
16803	Did not pass any selected query																																												
16804	Did not pass any selected query																																												
16809	Did not pass any selected query																																												
16810	Did not pass any selected query																																												
16812	Did not pass any selected query																																												
16813	Did not pass any selected query																																												
16818	Did not pass any selected query																																												
16819	Did not pass any selected query																																												
1682	Did not pass any selected query																																												
16821	Did not pass any selected query																																												
16826	Did not pass any selected query																																												
16829	Did not pass any selected query																																												
16831	Did not pass any selected query																																												
16834	Did not pass any selected query																																												
16836	Did not pass any selected query																																												
16839	Did not pass any selected query																																												
1684	Did not pass any selected query																																												
16840	Did not pass any selected query																																												
16841	Did not pass any selected query																																												
16842	Did not pass any selected query																																												
16844	Did not pass any selected query																																												
16847	Did not pass any selected query																																												
16849	Did not pass any selected query																																												
1685	Did not pass any selected query																																												
16851	Did not pass any selected query																																												
16853	Did not pass any selected query																																												
16856	Did not pass any selected query																																												
16857	Did not pass any selected query																																												
16858	Did not pass any selected query																																												
16859	Did not pass any selected query																																												
1686	Did not pass any selected query																																												
16860	Did not pass any selected query																																												
16862	Did not pass any selected query																																												
16865	Did not pass any selected query																																												
16866	Did not pass any selected query																																												
16867	Did not pass any selected query																																												
16869	Did not pass any selected query																																												
1687	Carnitine_85at5	CCMSLIB00016447226	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.794188	6960000	0	1.65324	8	0.000335693	203.052	1	temp/spectra_filtered.mgf1687	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	203.052	203.052	1						4	Positive	PRIVATE-USER	203.052	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016447226
16873	Did not pass any selected query																																												
16877	Did not pass any selected query																																												
16878	Did not pass any selected query																																												
16880	Did not pass any selected query																																												
16882	Did not pass any selected query																																												
16884	Did not pass any selected query																																												
16886	Did not pass any selected query																																												
16890	Did not pass any selected query																																												
16891	Did not pass any selected query																																												
16893	Carnitine_85at5	CCMSLIB00016463604	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.775174	4928000	0	1.2596	9	0.000427246	339.192	1	temp/spectra_filtered.mgf16893	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	339.191	339.191	1						4	Positive	PRIVATE-USER	339.191	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016463604
16894	Did not pass any selected query																																												
16897	Did not pass any selected query																																												
16899	Did not pass any selected query																																												
169	Did not pass any selected query																																												
16900	Carnitine_85at5	CCMSLIB00016462415	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.819357	5617000	0	2.51049	8	0.000823975	328.211	1	temp/spectra_filtered.mgf16900	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	328.212	328.212	1						4	Positive	PRIVATE-USER	328.212	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016462415
16902	Carnitine_85at5																																												
16904	Did not pass any selected query																																												
16905	Did not pass any selected query																																												
16906	Did not pass any selected query																																												
1691	Did not pass any selected query																																												
16910	Did not pass any selected query																																												
16911	Did not pass any selected query																																												
16912	Did not pass any selected query																																												
16913	Did not pass any selected query																																												
16914	Did not pass any selected query																																												
16916	Did not pass any selected query																																												
16917	Carnitine_85at5	CCMSLIB00016463489	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.998113	17074000	0	2.17222	15	0.000732422	337.175	1	temp/spectra_filtered.mgf16917	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	337.176	337.176	1						4	Positive	PRIVATE-USER	337.176	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016463489
16918	Did not pass any selected query																																												
16919	Did not pass any selected query																																												
16924	Did not pass any selected query																																												
16925	Did not pass any selected query																																												
16927	Did not pass any selected query																																												
16928	Did not pass any selected query																																												
1693	Did not pass any selected query																																												
16931	Did not pass any selected query																																												
16935	Did not pass any selected query																																												
16937	Did not pass any selected query																																												
16938	Did not pass any selected query																																												
16939	Did not pass any selected query																																												
16940	Did not pass any selected query																																												
16942	Did not pass any selected query																																												
16944	Did not pass any selected query																																												
16947	Did not pass any selected query																																												
16949	Did not pass any selected query																																												
16952	Did not pass any selected query																																												
16955	Did not pass any selected query																																												
16956	Did not pass any selected query																																												
16957	Did not pass any selected query																																												
16959	Did not pass any selected query																																												
16962	Did not pass any selected query																																												
16964	Did not pass any selected query																																												
16965	Did not pass any selected query																																												
16966	Did not pass any selected query																																												
16969	Did not pass any selected query																																												
1697	Did not pass any selected query																																												
16970	Did not pass any selected query																																												
16972	Did not pass any selected query																																												
16973	Did not pass any selected query																																												
16975	Did not pass any selected query																																												
16978	Did not pass any selected query																																												
1698	Did not pass any selected query																																												
16981	Did not pass any selected query																																												
16983	Did not pass any selected query																																												
16984	Did not pass any selected query																																												
16985	Did not pass any selected query																																												
16987	Did not pass any selected query																																												
16988	Carnitine_85at5	CCMSLIB00016461885	spectra_filtered.mgf	Carnitines_library_2025_testing_V2_MassQL_only.mgf	0.82696	4625500	0	1.53438	10	0.000488281	318.227	1	temp/spectra_filtered.mgf16988	1	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	318.228	318.228	1						4	Positive	PRIVATE-USER	318.228	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016461885
1699	Did not pass any selected query																																												
16992	Did not pass any selected query																																												
16993	Did not pass any selected query																																												
16996	Did not pass any selected query																																												
16999	Did not pass any selected query																																												
17	Did not pass any selected query																																												
1700	Did not pass any selected query																																												
17001	Did not pass any selected query																																												
17011	Did not pass any selected query																																												
17013	Did not pass any selected query																																												
17018	Did not pass any selected query																																												
1702	Did not pass any selected query																																												
17020	Did not pass any selected query																																												
17021	Did not pass any selected query																																												
17025	Did not pass any selected query																																												
17029	Did not pass any selected query																																												
1703	Did not pass any selected query																																												
17036	Did not pass any selected query																																												
17039	Did not pass any selected query																																												
1704	Did not pass any selected query																																												
17045	Did not pass any selected query																																												
17046	Carnitine_85at5																																												
17048	Did not pass any selected query																																												
17049	Did not pass any selected query																																												
1705	Did not pass any selected query																																												
17053	Did not pass any selected query																																												
17055	Did not pass any selected query																																												
17058	Did not pass any selected query																																												
17060	Did not pass any selected query																																												
17062	Did not pass any selected query																																												
17066	Did not pass any selected query																																												
17067	Did not pass any selected query																																												
17068	Did not pass any selected query																																												
1707	Did not pass any selected query																																												
17070	Did not pass any selected query																																												
17071	Did not pass any selected query																																												
17072	Did not pass any selected query																																												
17073	Did not pass any selected query																																												
17074	Did not pass any selected query																																												
17077	Did not pass any selected query																																												
17078	Did not pass any selected query																																												
1708	Did not pass any selected query																																												
17080	Did not pass any selected query																																												
17081	Did not pass any selected query																																												
17083	Did not pass any selected query																																												
17084	Did not pass any selected query																																												
17085	Did not pass any selected query																																												
17086	Did not pass any selected query																																												
17087	Did not pass any selected query																																												
17088	Did not pass any selected query																																												
1709	Did not pass any selected query																																												
17093	Did not pass any selected query																																												
17094	Did not pass any selected query																																												
17095	Did not pass any selected query																																												
17096	Did not pass any selected query																																												
17097	Did not pass any selected query																																												
17099	Did not pass any selected query																																												
171	Did not pass any selected query																																												
1710	Did not pass any selected query																																												
17101	Did not pass any selected query																																												
17102	Did not pass any selected query																																												
17103	Did not pass any selected query																																												
17105	Did not pass any selected query																																												
17106	Did not pass any selected query																																												
17108	Did not pass any selected query																																												
1711	Did not pass any selected query																																												
17110	Did not pass any selected query																																												
17111	Carnitine_85at5																																												
17119	Did not pass any selected query																																												
17121	Did not pass any selected query																																												
17126	Did not pass any selected query																																												
1713	Did not pass any selected query																																												
